VIN (1-10),County,City,State,Postal Code,Model Year,Make,Model,Electric Vehicle Type,Clean Alternative Fuel Vehicle (CAFV) Eligibility,Electric Range,Base MSRP,Legislative District,DOL Vehicle ID,Vehicle Location,Electric Utility,2020 Census Tract
KNDCC3LD1K,Snohomish,Everett,WA,98203,2019,KIA,NIRO,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,26,0,38,4668212,POINT (-122.23019 47.94949),PUGET SOUND ENERGY INC,53061041202
5YJ3E1EB4J,Kitsap,Suquamish,WA,98392,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,23,474533321,POINT (-122.55242 47.73162),PUGET SOUND ENERGY INC,53035940100
1N4AZ1CP8K,Kitsap,Bremerton,WA,98312,2019,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,150,0,35,100996969,POINT (-122.65223 47.57192),PUGET SOUND ENERGY INC,53035080700
KNDCS3LF4P,Thurston,Olympia,WA,98506,2023,KIA,NIRO,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,33,0,22,239593497,POINT (-122.87741 47.05997),PUGET SOUND ENERGY INC,53067010200
5YJ3E1EAXP,Snohomish,Bothell,WA,98012,2023,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,1,252321807,POINT (-122.21061 47.83448),PUGET SOUND ENERGY INC,53061052107
5YJYGDEE5L,Snohomish,Lynnwood,WA,98036,2020,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,291,0,21,124511187,POINT (-122.29245 47.82557),PUGET SOUND ENERGY INC,53061051922
JN1AZ0CP2C,Kitsap,Bremerton,WA,98310,2012,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73,0,23,129945245,POINT (-122.61136 47.5752),PUGET SOUND ENERGY INC,53035080200
1N4AZ0CP4D,Thurston,Olympia,WA,98501,2013,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,75,0,22,199624246,POINT (-122.89165 47.03954),PUGET SOUND ENERGY INC,53067010802
YV4H600N5P,Kitsap,Poulsbo,WA,98370,2023,VOLVO,XC90,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,0,23,276844494,POINT (-122.64681 47.73689),PUGET SOUND ENERGY INC,53035091100
3FA6P0SU9G,Thurston,Yelm,WA,98597,2016,FORD,FUSION,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,0,20,273183501,POINT (-122.60735 46.94239),PUGET SOUND ENERGY INC,53067012510
KM8KNDDFXR,Yakima,Yakima,WA,98902,2024,HYUNDAI,IONIQ 5,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,14,267321008,POINT (-120.52041 46.59751),PACIFICORP,53077000800
JN1AZ0CP3C,Kitsap,Bainbridge Island,WA,98110,2012,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73,0,23,168738937,POINT (-122.521 47.62732),PUGET SOUND ENERGY INC,53035091002
1N4BZ1DP0L,Thurston,Olympia,WA,98502,2020,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,22,100837635,POINT (-122.92333 47.03779),PUGET SOUND ENERGY INC,53067010600
5YJ3E1EA8J,Snohomish,Lynnwood,WA,98036,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,32,323884039,POINT (-122.29245 47.82557),PUGET SOUND ENERGY INC,53061051931
1FADP5CU4G,Kitsap,Poulsbo,WA,98370,2016,FORD,C-MAX,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,0,23,326293901,POINT (-122.64681 47.73689),PUGET SOUND ENERGY INC,53035090201
KNDJP3AE1G,Kitsap,Port Orchard,WA,98366,2016,KIA,SOUL,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,93,31950,26,3481873,POINT (-122.63847 47.54103),PUGET SOUND ENERGY INC,53035092600
JTDKN3DP1E,Snohomish,Lynnwood,WA,98087,2014,TOYOTA,PRIUS,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,6,0,21,120120836,POINT (-122.27981 47.85727),PUGET SOUND ENERGY INC,53061051804
5YJ3E1EB8L,King,Redmond,WA,98052,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,322,0,45,100837873,POINT (-122.13158 47.67858),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032321
KM8S6DA2XN,Kitsap,Olalla,WA,98359,2022,HYUNDAI,SANTA FE,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,31,0,26,269926366,POINT (-122.54729 47.42602),PUGET SOUND ENERGY INC,53035092803
1C4RJYB6XP,Thurston,Tumwater,WA,98512,2023,JEEP,GRAND CHEROKEE,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,0,22,254786472,POINT (-122.9131 47.01359),PUGET SOUND ENERGY INC,53067010910
JM3KKEHA7R,Thurston,Tumwater,WA,98512,2024,MAZDA,CX-90,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,26,0,22,238686514,POINT (-122.9131 47.01359),PUGET SOUND ENERGY INC,53067010910
WA1G2AFY2M,Thurston,Olympia,WA,98501,2021,AUDI,Q5 E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,18,0,22,280383414,POINT (-122.89165 47.03954),PUGET SOUND ENERGY INC,53067010100
YV4H600N8P,Thurston,Olympia,WA,98512,2023,VOLVO,XC90,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,0,22,237986059,POINT (-122.9131 47.01359),PUGET SOUND ENERGY INC,53067011000
1C4RJXP64R,Yakima,Yakima,WA,98908,2024,JEEP,WRANGLER,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,21,0,14,273075925,POINT (-120.60199 46.59817),PACIFICORP,53077002801
1N4BZ1CP7L,King,Shoreline,WA,98177,2020,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,32,133721290,POINT (-122.36498 47.72238),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033020800
KNDCS3LF7P,Snohomish,Monroe,WA,98272,2023,KIA,NIRO,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,33,0,39,244069976,POINT (-121.98087 47.8526),PUGET SOUND ENERGY INC,53061052203
3FA6P0SU8D,Kitsap,Poulsbo,WA,98370,2013,FORD,FUSION,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,0,23,136752115,POINT (-122.64681 47.73689),PUGET SOUND ENERGY INC,53035090400
1N4AZ1BV3S,Snohomish,Bothell,WA,98021,2025,NISSAN,LEAF,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,1,272322368,POINT (-122.18384 47.8031),PUGET SOUND ENERGY INC,53061051932
1N4BZ0CP2H,Snohomish,Lynnwood,WA,98036,2017,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,107,0,1,227506016,POINT (-122.29245 47.82557),PUGET SOUND ENERGY INC,53061051913
5YJ3E1EA5J,Snohomish,Edmonds,WA,98026,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,21,475403512,POINT (-122.31768 47.87166),PUGET SOUND ENERGY INC,53061050403
WB523CF04S,Snohomish,Bothell,WA,98021,2025,BMW,IX,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,1,276485457,POINT (-122.18384 47.8031),PUGET SOUND ENERGY INC,53061051926
5YJSA1E21J,Kitsap,Poulsbo,WA,98370,2018,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,249,0,23,209987627,POINT (-122.64681 47.73689),PUGET SOUND ENERGY INC,53035090201
2C4RC1L7XJ,Kitsap,Poulsbo,WA,98392,2018,CHRYSLER,PACIFICA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,33,0,23,476060392,POINT (-122.55242 47.73162),PUGET SOUND ENERGY INC,53035940100
1N4AZ0CP7F,Snohomish,Lynnwood,WA,98036,2015,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,0,32,264570064,POINT (-122.29245 47.82557),PUGET SOUND ENERGY INC,53061051931
1N4BZ0CP1G,Kitsap,Port Orchard,WA,98366,2016,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,0,26,348637957,POINT (-122.63847 47.54103),PUGET SOUND ENERGY INC,53035092500
WA1F2AFY2R,Snohomish,Bothell,WA,98021,2024,AUDI,Q5 E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,23,0,1,276998613,POINT (-122.18384 47.8031),PUGET SOUND ENERGY INC,53061051937
WBY8P2C58K,King,Burien,WA,98146,2019,BMW,I3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,153,0,34,117972606,POINT (-122.36178 47.49408),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033026700
5YJ3E1EA9K,Snohomish,Edmonds,WA,98020,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,0,32,474848111,POINT (-122.37689 47.81116),PUGET SOUND ENERGY INC,53061050700
5YJ3E1EB2J,King,Seattle,WA,98119,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,36,307656436,POINT (-122.3684 47.64586),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033006800
KNDCS3LF9P,Snohomish,Bothell,WA,98021,2023,KIA,NIRO,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,33,0,1,227296086,POINT (-122.18384 47.8031),PUGET SOUND ENERGY INC,53061051932
5YJSA1E20H,Yakima,Selah,WA,98942,2017,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,210,0,15,348359546,POINT (-120.53145 46.65405),PACIFICORP,53077003400
5YJXCDE27J,King,Seattle,WA,98134,2018,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,0,11,233154876,POINT (-122.32741 47.58616),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033009300
5YJ3E1EB3K,Thurston,Olympia,WA,98501,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,0,22,244764243,POINT (-122.89165 47.03954),PUGET SOUND ENERGY INC,53067011721
WMZ23BS04P,Kitsap,Poulsbo,WA,98370,2023,MINI,COUNTRYMAN,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,17,0,23,283279328,POINT (-122.64681 47.73689),PUGET SOUND ENERGY INC,53035090501
5YJ3E1EB6K,King,Seattle,WA,98119,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,0,36,475735984,POINT (-122.3684 47.64586),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033006900
YV4BR00K3M,Snohomish,Bothell,WA,98012,2021,VOLVO,XC90,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,18,0,1,153808630,POINT (-122.21061 47.83448),PUGET SOUND ENERGY INC,53061052107
5YJ3E1EA2J,Yakima,Naches,WA,98937,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,14,190294891,POINT (-120.69972 46.7309),PACIFICORP,53077003002
1N4AZ1CP8L,King,Shoreline,WA,98133,2020,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,149,0,32,144236550,POINT (-122.35029 47.71871),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033020600
5YJ3E1EB7L,King,Kent,WA,98031,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,322,0,47,112630990,POINT (-122.17743 47.41185),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033029408
5YJ3E1EB2L,King,Seattle,WA,98134,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,322,0,11,131352910,POINT (-122.32741 47.58616),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033009300
5YJYGDEE6L,Kitsap,Bremerton,WA,98310,2020,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,291,0,23,112339580,POINT (-122.61136 47.5752),PUGET SOUND ENERGY INC,53035080300
1G1RA6S58H,Kitsap,Bremerton,WA,98310,2017,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,53,0,23,164941983,POINT (-122.61136 47.5752),PUGET SOUND ENERGY INC,53035080102
5YJYGDEE9L,Thurston,Olympia,WA,98501,2020,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,291,0,22,126072719,POINT (-122.89165 47.03954),PUGET SOUND ENERGY INC,53067010700
JN1BF0BA7P,Thurston,Olympia,WA,98501,2023,NISSAN,ARIYA,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,22,238436845,POINT (-122.89165 47.03954),PUGET SOUND ENERGY INC,53067010700
5UX43EU00S,Yakima,Yakima,WA,98902,2025,BMW,X5,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,40,0,14,278371523,POINT (-120.52041 46.59751),PACIFICORP,53077001000
1N4AZ1CP3K,Island,Coupeville,WA,98239,2019,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,150,0,10,476650310,POINT (-122.68558 48.21857),PUGET SOUND ENERGY INC,53029971100
5YJYGDEE1L,King,Seattle,WA,98112,2020,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,291,0,43,110743468,POINT (-122.30207 47.64085),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033006400
KNDJX3AE5G,King,Bellevue,WA,98004,2016,KIA,SOUL,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,93,31950,48,159884980,POINT (-122.1872 47.61001),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024001
1N4BZ0CP7H,King,Seattle,WA,98122,2017,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,107,0,37,127163711,POINT (-122.31009 47.60803),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033008800
3MW5P9J02M,King,Seattle,WA,98119,2021,BMW,330E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,20,0,36,154864426,POINT (-122.3684 47.64586),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033005804
5UX43EU00S,King,Seattle,WA,98115,2025,BMW,X5,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,40,0,46,278293025,POINT (-122.31676 47.68156),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033003800
3FMTK4SX9N,Yakima,Yakima,WA,98908,2022,FORD,MUSTANG MACH-E,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,14,205059389,POINT (-120.60199 46.59817),PACIFICORP,53077000401
KNDRMDLHXP,Island,Oak Harbor,WA,98277,2023,KIA,SORENTO,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,0,10,252517163,POINT (-122.64682 48.29077),PUGET SOUND ENERGY INC,53029970500
5YJ3E1EA3S,Thurston,Olympia,WA,98501,2025,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,22,278859402,POINT (-122.89165 47.03954),PUGET SOUND ENERGY INC,53067010300
7SAYGDEE3P,Snohomish,Bothell,WA,98021,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,1,230219727,POINT (-122.18384 47.8031),PUGET SOUND ENERGY INC,53061051917
7SAYGDEE4P,Snohomish,Bothell,WA,98012,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,1,244159835,POINT (-122.21061 47.83448),PUGET SOUND ENERGY INC,53061051922
1C4RJYC61P,Thurston,Lacey,WA,98503,2023,JEEP,GRAND CHEROKEE,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,0,22,267975858,POINT (-122.82324 47.04437),PUGET SOUND ENERGY INC,53067011421
1G1FZ6S0XK,Thurston,Lacey,WA,98503,2019,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,0,22,154553129,POINT (-122.82324 47.04437),PUGET SOUND ENERGY INC,53067011628
YV4H60RD7S,Snohomish,Mill Creek,WA,98012,2025,VOLVO,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,35,0,44,276438032,POINT (-122.21061 47.83448),PUGET SOUND ENERGY INC,53061052004
1FADP3R48G,King,Seattle,WA,98112,2016,FORD,FOCUS,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,76,0,43,199319991,POINT (-122.30207 47.64085),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033006200
5YJSA1E47J,King,Seattle,WA,98117,2018,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,249,0,36,205841618,POINT (-122.38418 47.70044),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033001500
JTJCJMGA8S,Thurston,Olympia,WA,98502,2025,LEXUS,RX,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,37,0,22,278778496,POINT (-122.92333 47.03779),PUGET SOUND ENERGY INC,53067012001
1G1FZ6S05L,Kitsap,Kingston,WA,98346,2020,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,259,0,23,141725258,POINT (-122.4977 47.79802),PUGET SOUND ENERGY INC,53035090102
7SAYGAEE4N,Snohomish,Bothell,WA,98012,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,1,219523447,POINT (-122.21061 47.83448),PUGET SOUND ENERGY INC,53061052107
1N4BZ1CP3K,Yakima,Yakima,WA,98902,2019,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,150,0,14,9074544,POINT (-120.52041 46.59751),PACIFICORP,53077000800
5UXTA6C07N,Snohomish,Brier,WA,98036,2022,BMW,X5,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,30,0,1,206960064,POINT (-122.29245 47.82557),PUGET SOUND ENERGY INC,53061051914
5YJ3E1EA7K,Snohomish,Bothell,WA,98021,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,0,1,478472879,POINT (-122.18384 47.8031),PUGET SOUND ENERGY INC,53061051938
5YJXCBE25G,Yakima,Yakima,WA,98901,2016,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,200,0,15,127155192,POINT (-120.50729 46.60464),PACIFICORP,53077001701
1N4AZ1CP6K,Snohomish,Bothell,WA,98021,2019,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,150,0,1,297308511,POINT (-122.18384 47.8031),PUGET SOUND ENERGY INC,53061051938
7SAYGDEE8P,Thurston,Olympia,WA,98501,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,22,260576823,POINT (-122.89165 47.03954),PUGET SOUND ENERGY INC,53067010700
1N4AZ0CP5F,King,Seattle,WA,98199,2015,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,0,36,106441198,POINT (-122.40092 47.65908),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033005600
1FADP3R45D,King,Auburn,WA,98092,2013,FORD,FOCUS,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,76,0,47,144416926,POINT (-122.1821 47.3199),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033031208
WBY83FB05R,Yakima,Selah,WA,98942,2024,BMW,I4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,15,272956862,POINT (-120.53145 46.65405),PACIFICORP,53077003100
LVYH60AF0R,Yakima,Yakima,WA,98908,2024,VOLVO,S90,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,38,0,14,278813034,POINT (-120.60199 46.59817),PACIFICORP,53077002801
WBY8P4C54K,King,Seattle,WA,98144,2019,BMW,I3,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,126,0,37,157234549,POINT (-122.30866 47.57874),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033010102
KNAGV4LD5J,Thurston,Lacey,WA,98503,2018,KIA,OPTIMA,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,29,0,22,165098895,POINT (-122.82324 47.04437),PUGET SOUND ENERGY INC,53067011300
WBY1Z8C39H,Thurston,Olympia,WA,98501,2017,BMW,I3,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,97,0,22,148877011,POINT (-122.89165 47.03954),PUGET SOUND ENERGY INC,53067011721
WA1VAAGE8K,King,Renton,WA,98058,2019,AUDI,E-TRON,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,204,0,11,271762795,POINT (-122.08747 47.4466),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033025702
KNDRMDLH2N,Kitsap,Bremerton,WA,98311,2022,KIA,SORENTO,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,0,23,182163817,POINT (-122.60915 47.62631),PUGET SOUND ENERGY INC,53035091702
2C4RC1N78J,Kitsap,Port Orchard,WA,98366,2018,CHRYSLER,PACIFICA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,33,0,26,274004174,POINT (-122.63847 47.54103),PUGET SOUND ENERGY INC,53035092300
7SAYGDEF1N,Thurston,Lacey,WA,98503,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,2,195188689,POINT (-122.82324 47.04437),PUGET SOUND ENERGY INC,53067011628
5YJ3E1EB9L,Thurston,Tumwater,WA,98512,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,322,0,22,263109262,POINT (-122.9131 47.01359),PUGET SOUND ENERGY INC,53067010920
1G1RB6E46E,Yakima,Yakima,WA,98902,2014,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,38,0,14,126970259,POINT (-120.52041 46.59751),PACIFICORP,53077000500
5YJYGDEE0L,King,Seattle,WA,98106,2020,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,291,0,34,107426357,POINT (-122.35163 47.54287),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033009900
7SAYGDEE1S,Yakima,Yakima,WA,98901,2025,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,15,279939789,POINT (-120.50729 46.60464),PACIFICORP,53077001602
5YJXCAE28H,Kitsap,Silverdale,WA,98383,2017,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,200,0,23,139421208,POINT (-122.69275 47.65171),PUGET SOUND ENERGY INC,53035091201
YV4EK3ZK4S,Thurston,Olympia,WA,98502,2025,VOLVO,EX30,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,22,280557084,POINT (-122.92333 47.03779),PUGET SOUND ENERGY INC,53067011100
5YJ3E1EB9K,Thurston,Lacey,WA,98503,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,0,22,256264704,POINT (-122.82324 47.04437),PUGET SOUND ENERGY INC,53067011422
WA1VABGE4K,King,Seattle,WA,98105,2019,AUDI,E-TRON,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,204,0,46,262430500,POINT (-122.31307 47.66127),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033004101
JTJHKCFZ7N,King,Shoreline,WA,98020,2022,LEXUS,NX,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,37,0,32,282152363,POINT (-122.37689 47.81116),CITY OF SEATTLE - (WA),53033020200
5YJ3E1EBXJ,Snohomish,Marysville,WA,98270,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,44,263257312,POINT (-122.1769 48.06114),PUGET SOUND ENERGY INC,53061052707
WBY33FK08R,Snohomish,Mill Creek,WA,98012,2024,BMW,I5,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,44,263272257,POINT (-122.21061 47.83448),PUGET SOUND ENERGY INC,53061052008
5YJXCAE25J,Snohomish,Bothell,WA,98012,2018,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,0,1,185429618,POINT (-122.21061 47.83448),PUGET SOUND ENERGY INC,53061052009
KNDCS3LF8R,Kitsap,Kingston,WA,98346,2024,KIA,NIRO,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,33,0,23,275146042,POINT (-122.4977 47.79802),PUGET SOUND ENERGY INC,53035090101
WA1F2AFYXM,Thurston,Olympia,WA,98501,2021,AUDI,Q5 E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,18,0,22,172874775,POINT (-122.89165 47.03954),PUGET SOUND ENERGY INC,53067011721
JTDKARFP8J,Yakima,Yakima,WA,98902,2018,TOYOTA,PRIUS PRIME (PHEV),Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,0,15,251313730,POINT (-120.52041 46.59751),PACIFICORP,53077001202
5YJSA1E22J,King,Issaquah,WA,98027,2018,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,249,0,41,8815320,POINT (-122.03439 47.5301),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023404
1N4AZ1CP4J,Snohomish,Bothell,WA,98012,2018,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,151,0,44,283991711,POINT (-122.21061 47.83448),PUGET SOUND ENERGY INC,53061052007
